bin_left,bin_right,x_center,dns_count,dns_phi,aibm_count,aibm_phi
0.1333333333333333,0.1416666666666666,0.13749999999999996,22,0.6058933092607841,22,0.4275347416144684
0.1416666666666666,0.1499999999999999,0.14583333333333326,20,1.693472922174234,20,2.837540408332562
0.1499999999999999,0.15833333333333321,0.15416666666666656,15,1.044626224964501,15,0.4117196720846281
0.15833333333333321,0.16666666666666674,0.16249999999999998,25,1.0800025299474199,25,0.6547264643981836
0.16666666666666674,0.17500000000000004,0.1708333333333334,22,6.504334408674703,22,3.6426131233846673
0.17500000000000004,0.18333333333333335,0.1791666666666667,16,1.2598743594784096,16,1.2150933707332428
0.18333333333333335,0.19166666666666665,0.1875,16,2.2956423966100217,16,1.476623144814918
0.19166666666666665,0.19999999999999996,0.1958333333333333,29,1.5612560787711511,29,0.6168509087537694
0.19999999999999996,0.20833333333333326,0.2041666666666666,26,2.043974318720786,26,0.4029639204073119
0.20833333333333326,0.21666666666666656,0.2124999999999999,22,3.1966331813172206,22,6.163225281962846
0.21666666666666656,0.2250000000000001,0.22083333333333333,26,2.6519826882560196,26,3.1489244796203524
0.2250000000000001,0.2333333333333334,0.22916666666666674,15,0.5702982720133293,15,0.18045231218272786
0.2333333333333334,0.2416666666666667,0.23750000000000004,14,2.6778905322749553,14,6.499182473240328
0.2416666666666667,0.25,0.24583333333333335,35,1.7499121483514177,35,0.7896962728922575
0.25,0.2583333333333333,0.25416666666666665,19,2.51134110731951,19,7.435211591477397
0.2583333333333333,0.2666666666666666,0.26249999999999996,15,0.6877300857257075,15,0.6183100595341716
0.2666666666666666,0.2749999999999999,0.27083333333333326,27,3.461702211202201,27,3.252854162537304
0.2749999999999999,0.2833333333333332,0.27916666666666656,23,3.893614848269996,23,0.7317483219717712
0.2833333333333332,0.29166666666666674,0.2875,18,3.0978624692234544,18,5.021536718165144
0.29166666666666674,0.30000000000000004,0.2958333333333334,33,2.464145694078458,33,0.8756572909425236
0.30000000000000004,0.30833333333333335,0.3041666666666667,20,0.5865625804806569,20,0.4664543473396965
0.30833333333333335,0.31666666666666665,0.3125,25,3.2415317126917995,25,1.7007849726495199
0.31666666666666665,0.32499999999999996,0.3208333333333333,19,0.8078807002894848,19,0.5221967039403399
0.32499999999999996,0.33333333333333326,0.3291666666666666,31,5.958376671460703,31,2.4948615889238863
0.33333333333333326,0.34166666666666656,0.3374999999999999,27,0.9221737400732043,27,0.7388531843693424
0.34166666666666656,0.3500000000000001,0.3458333333333333,23,1.531709289729615,23,0.995898797880241
0.3500000000000001,0.3583333333333334,0.35416666666666674,23,1.5715212284459705,23,0.46486803613857414
0.3583333333333334,0.3666666666666667,0.36250000000000004,26,0.9141624089951185,26,0.7571986148123553
0.3666666666666667,0.375,0.37083333333333335,26,0.8623549086025306,26,0.9905850175662746
0.375,0.3833333333333333,0.37916666666666665,23,8.650720937148131,23,5.5603419740052775
0.3833333333333333,0.3916666666666666,0.38749999999999996,14,1.8420052693182685,14,0.8034209659153644
0.3916666666666666,0.3999999999999999,0.39583333333333326,27,2.697238192027621,27,3.0440222920483913
0.3999999999999999,0.4083333333333332,0.40416666666666656,17,1.1167586765482822,17,0.34648026193980025
0.4083333333333332,0.41666666666666674,0.4125,25,1.325365767058249,25,1.2087945415858008
0.41666666666666674,0.42500000000000004,0.4208333333333334,27,1.8195030379679415,27,1.9941329262809624
0.42500000000000004,0.43333333333333335,0.4291666666666667,23,10.971426253978773,23,5.994929310229573
0.43333333333333335,0.44166666666666665,0.4375,23,1.837329056576935,23,0.3301388508021295
0.44166666666666665,0.44999999999999996,0.4458333333333333,29,1.8628986006684003,29,1.3991173802477004
0.44999999999999996,0.45833333333333326,0.4541666666666666,32,2.714929967458695,32,2.059483426560722
0.45833333333333326,0.46666666666666656,0.4624999999999999,14,0.8300264493187589,14,0.48209041340324116
0.46666666666666656,0.4750000000000001,0.4708333333333333,26,0.96344105725574,26,0.6375887125924924
0.4750000000000001,0.4833333333333334,0.47916666666666674,21,1.1833903195672533,21,0.8954465605220081
0.4833333333333334,0.4916666666666667,0.48750000000000004,11,1.5613193687740692,11,0.6575480286128202
0.4916666666666667,0.5,0.49583333333333335,26,1.3906350674419024,26,0.8270154267100824
0.5,0.5083333333333333,0.5041666666666667,15,0.8995956747103853,15,0.6334457252218028
0.5083333333333333,0.5166666666666666,0.5125,24,1.4470655197346496,24,0.27473789078547967
0.5166666666666666,0.5249999999999999,0.5208333333333333,18,1.065910411620623,18,0.10443164204762992
0.5249999999999999,0.5333333333333332,0.5291666666666666,24,6.382957897737519,24,1.452665641706862
0.5333333333333332,0.5416666666666667,0.5375,26,3.4016671720655087,26,0.704449052633245
0.5416666666666667,0.55,0.5458333333333334,18,0.8759995514206037,18,0.4095510987707186
0.55,0.5583333333333333,0.5541666666666667,26,3.071642681344516,26,0.5826692994085972
0.5583333333333333,0.5666666666666667,0.5625,24,1.5722011499690633,24,1.2620536922100232
0.5666666666666667,0.575,0.5708333333333333,20,7.021578544270959,20,2.8054444433039296
0.575,0.5833333333333333,0.5791666666666666,23,1.0466397856407177,23,0.5014315457395043
0.5833333333333333,0.5916666666666666,0.5874999999999999,21,1.33225163378684,21,0.9212791377720484
0.5916666666666666,0.6000000000000001,0.5958333333333333,24,0.8033451320026055,24,1.5649736401618033
0.6000000000000001,0.6083333333333334,0.6041666666666667,23,3.7022559092552543,23,1.4776452487482132
0.6083333333333334,0.6166666666666667,0.6125,23,1.1006448957697443,23,0.6904172954792147
0.6166666666666667,0.625,0.6208333333333333,18,1.330338252356292,18,0.7676855605070624
0.625,0.6333333333333333,0.6291666666666667,27,0.563952919970007,27,0.8667530890543448
0.6333333333333333,0.6416666666666666,0.6375,27,1.8910001509922718,27,1.460224793290958
0.6416666666666666,0.6499999999999999,0.6458333333333333,12,3.677541538488102,12,1.1821166215206211
0.6499999999999999,0.6583333333333332,0.6541666666666666,15,2.1997141613857703,15,0.4405826314582674
0.6583333333333332,0.6666666666666667,0.6625,21,3.029490944265321,21,3.5961241376521826
0.6666666666666667,0.675,0.6708333333333334,28,1.3851740108789414,28,1.282132460476623
0.675,0.6833333333333333,0.6791666666666667,21,0.35944851696844315,21,0.2675705921699988
0.6833333333333333,0.6916666666666667,0.6875,27,5.959098084457087,27,3.6582310064785033
0.6916666666666667,0.7,0.6958333333333333,26,1.1108128433528728,26,0.1877496603538591
0.7,0.7083333333333333,0.7041666666666666,16,1.0356666980095202,16,0.8437140559061161
0.7083333333333333,0.7166666666666666,0.7124999999999999,21,1.488647626622628,21,0.8337668264405471
0.7166666666666666,0.7249999999999999,0.7208333333333332,17,2.507538313350574,17,2.1288061464400565
0.7249999999999999,0.7333333333333334,0.7291666666666666,33,2.9307101810641836,33,3.063016165094064
0.7333333333333334,0.7416666666666667,0.7375,20,3.2505138302818377,20,5.990948635816021
0.7416666666666667,0.75,0.7458333333333333,28,5.507468869844141,28,1.7593623110926973
0.75,0.7583333333333333,0.7541666666666667,21,0.7956376427251665,21,0.313360467758471
0.7583333333333333,0.7666666666666666,0.7625,14,1.5697382404371885,14,0.5162994798101564
0.7666666666666666,0.7749999999999999,0.7708333333333333,31,1.0412556729371614,31,0.5608755769360524
0.7749999999999999,0.7833333333333332,0.7791666666666666,25,4.960992866679949,25,2.089490209459212
0.7833333333333332,0.7916666666666667,0.7875,27,1.3430084686217165,27,1.622571358324982
0.7916666666666667,0.8,0.7958333333333334,23,1.6584427089456337,23,0.9939584101635719
0.8,0.8083333333333333,0.8041666666666667,18,2.827592413412022,18,2.1398859843111535
0.8083333333333333,0.8166666666666667,0.8125,30,1.6653214495690976,30,1.358280588249031
0.8166666666666667,0.825,0.8208333333333333,18,3.731727971670778,18,0.7494733139105394
0.825,0.8333333333333333,0.8291666666666666,26,3.1791920681113877,26,1.0063261169131243
0.8333333333333333,0.8416666666666666,0.8374999999999999,20,15.551626688085642,20,3.51549800288946
0.8416666666666666,0.8499999999999999,0.8458333333333332,14,3.0673629241914826,14,1.762728610744208
0.8499999999999999,0.8583333333333334,0.8541666666666666,21,4.402828299135284,21,0.6433891236111482
0.8583333333333334,0.8666666666666667,0.8625,27,2.5233033253059953,27,0.9412683785331317
0.8666666666666667,0.875,0.8708333333333333,19,4.438678812648554,19,1.6407607692422164
0.875,0.8833333333333333,0.8791666666666667,19,2.427616804418437,19,1.7699976136664008
0.8833333333333333,0.8916666666666666,0.8875,24,2.6470152573693135,24,3.1144252385818922
0.8916666666666666,0.8999999999999999,0.8958333333333333,27,1.894462069172453,27,1.4169787979392858
0.8999999999999999,0.9083333333333332,0.9041666666666666,23,0.6238225792790834,23,0.22460774554419088
0.9083333333333332,0.9166666666666667,0.9125,14,0.9213227373555568,14,0.6700859353262586
